t_min,HI,stage
930.0,0.011068957469524077,D
931.0,0.011569100762929378,D
932.0,0.00948726104917119,D
933.0,0.008531750215336944,D
934.0,0.00972107203564968,D
935.0,0.01131463309162508,D
936.0,0.007362271922843997,D
937.0,0.01723121401341919,D
938.0,0.007889261089413867,D
939.0,0.008163553375824271,D
940.0,0.00860416664528837,D
941.0,0.015261525123429065,D
942.0,0.010987550717885342,D
943.0,0.010211588052480972,D
944.0,0.009559778829747189,D
945.0,0.016239155594858404,D
946.0,0.009742787418317866,D
947.0,0.008946652084360008,D
948.0,0.011507982251591133,D
949.0,0.012335614581518361,D
950.0,0.010217883793745573,D
951.0,0.010341946455429492,D
952.0,0.012437879022313348,D
953.0,0.01235599315422628,D
954.0,0.008223462775497934,D
955.0,0.012488652776870538,D
956.0,0.008358100901613952,D
957.0,0.011253245732152783,D
958.0,0.011445438648049904,D
959.0,0.012329062177698358,D
960.0,0.008026609946596158,D
961.0,0.007782063363116183,D
962.0,0.010676287059405107,D
963.0,0.009367264984625537,D
964.0,0.008833688015144057,D
965.0,0.010324110749511235,D
966.0,0.007826009368248218,D
967.0,0.012399189706751603,D
968.0,0.011826433958184862,D
969.0,0.008610441544439336,D
970.0,0.008659452507159784,D
971.0,0.011913147485937036,D
972.0,0.010770358958678797,D
973.0,0.007714680965768273,D
974.0,0.016891161780922755,D
975.0,0.007248517916565149,D
976.0,0.008554376904722855,D
977.0,0.016758239503355442,D
978.0,0.012890286104752322,D
979.0,0.008162781336776337,D
980.0,0.00830425867940199,D
981.0,0.010008277179095687,D
982.0,0.01107473161803081,D
983.0,0.010622824540859069,D
984.0,0.01050903016027486,D
985.0,0.013317020176146914,D
986.0,0.007999270293109083,D
987.0,0.009472704573819954,D
988.0,0.008992486725080252,D
989.0,0.012086319123635211,D
990.0,0.012935069723936052,D
991.0,0.012772603432353887,D
992.0,0.013773746645678746,D
993.0,0.014098258229330479,D
994.0,0.011182399997507865,D
995.0,0.014584768263469374,D
996.0,0.009158983694892344,D
997.0,0.011907523587748244,D
998.0,0.008813166796788693,D
999.0,0.007531876022814347,D
1000.0,0.011699288640436711,D
1001.0,0.007738144086587128,D
1002.0,0.00987842511054962,D
1003.0,0.008631163409764659,D
1004.0,0.0090192153831423,D
1005.0,0.006933258892954439,D
1006.0,0.01635819994514893,D
1007.0,0.009794724062012476,D
1008.0,0.01030582669912576,D
1009.0,0.00957948151805194,D
1010.0,0.01185962430151567,D
1011.0,0.008275511176261649,D
1012.0,0.014352595768001639,D
1013.0,0.007734300238904761,D
1014.0,0.010477355203557123,D
1015.0,0.010020878978467105,D
1016.0,0.004791094924566093,D
1017.0,0.009123507120678477,D
1018.0,0.01040910200318367,D
1019.0,0.012256495103240306,D
1020.0,0.014144140013544004,D
1021.0,0.012713067620157436,D
1022.0,0.013418300527703183,D
1023.0,0.01566305210020997,D
1024.0,0.0160087023665898,D
1025.0,0.012388070595816744,D
1026.0,0.008847736818864891,D
1027.0,0.011742887715151893,D
1028.0,0.01144036970300491,D
1029.0,0.007611278524648551,D
1030.0,0.011662676834470566,D
1031.0,0.009094119914761913,D
1032.0,0.008516117128079802,D
1033.0,0.010395643746186761,D
1034.0,0.011220746513655032,D
1035.0,0.012357935418538645,D
1036.0,0.011767219250762575,D
1037.0,0.011307382493579132,D
1038.0,0.009106078470001666,D
1039.0,0.010565406042148614,D
1040.0,0.01451378339962683,D
1041.0,0.007801797551171517,D
1042.0,0.013139334105704973,D
1043.0,0.012969923094286547,D
1044.0,0.007819377395568535,D
1045.0,0.011613672180628693,D
1046.0,0.013263208844311343,D
1047.0,0.010177719276216055,D
1048.0,0.007720343679678607,D
1049.0,0.011606420402889823,D
1050.0,0.012038282357582968,D
1051.0,0.01507612584190349,D
1052.0,0.016071667236935254,D
1053.0,0.009889666955484355,D
1054.0,0.008320689491865733,D
1055.0,0.008782734616177509,D
1056.0,0.012404883162575224,D
1057.0,0.009272560642737772,D
1058.0,0.010816227610469858,D
1059.0,0.006208082441205779,D
1060.0,0.011449976428070694,D
1061.0,0.008669658922385162,D
1062.0,0.008242630293889731,D
1063.0,0.009309020817984837,D
1064.0,0.010267268062042628,D
1065.0,0.010607000295700797,D
1066.0,0.006427334329265005,D
1067.0,0.01144848543278985,D
1068.0,0.00922108540573242,D
1069.0,0.0064949975743835665,D
1070.0,0.011089485282589196,D
1071.0,0.008912717750160197,D
1072.0,0.005727653914525571,D
1073.0,0.01065177300524485,D
1074.0,0.010085070849614144,D
1075.0,0.008906014238776348,D
1076.0,0.011092163354885257,D
1077.0,0.01449661598177236,D
1078.0,0.009866835507731118,D
1079.0,0.019814742863155155,D
1080.0,0.018562033919336588,D
1081.0,0.01991576438571821,D
1082.0,0.012115623668060323,D
1083.0,0.014328452486005231,D
1084.0,0.014254594070002574,D
1085.0,0.01109968904661665,D
1086.0,0.013568246269009158,D
1087.0,0.013425145676670998,D
1088.0,0.0077794109133536285,D
1089.0,0.012027787456348771,D
1090.0,0.01609458722151317,D
1091.0,0.012070150160132553,D
1092.0,0.0106118843829905,D
1093.0,0.013698269190218017,D
1094.0,0.009585871603112575,D
1095.0,0.011391968603144963,D
1096.0,0.01519067714549632,D
1097.0,0.02300298867539745,D
1098.0,0.009306283305672472,D
1099.0,0.03806944859355685,D
1100.0,0.01524317314251261,D
1101.0,0.022049267835952478,D
1102.0,0.011331642250533945,D
1103.0,0.01296942989410081,D
1104.0,0.016964677020443818,D
1105.0,0.011107349868006922,D
1106.0,0.010221541705729158,D
1107.0,0.015030930859439656,D
1108.0,0.012467689759932645,D
1109.0,0.010896590290366612,D
1110.0,0.016222239183138823,D
1111.0,0.014994946544104718,D
1112.0,0.016469187147082433,D
1113.0,0.010306558324369091,D
1114.0,0.013319966217953559,D
1115.0,0.014705589232034334,D
1116.0,0.01264559514610065,D
1117.0,0.013726951293026207,D
1118.0,0.016664490915029,D
1119.0,0.010938320290730549,D
1120.0,0.01428285187796958,D
1121.0,0.010958647094380639,D
1122.0,0.01838218632197769,D
1123.0,0.015595294541440272,D
1124.0,0.014545846028560926,D
1125.0,0.01715350710687003,D
1126.0,0.014666356336435574,D
1127.0,0.011560881434480481,D
1128.0,0.009361893505105665,D
1129.0,0.015037712985305672,D
1130.0,0.010831524712207557,D
1131.0,0.017398172290699773,D
1132.0,0.011063078174808273,D
1133.0,0.007931862550985623,D
1134.0,0.013603498906245548,D
1135.0,0.011040678953147438,D
1136.0,0.0088623725052339,D
1137.0,0.010728706049752096,D
1138.0,0.011363232582494977,D
1139.0,0.011429986670054083,D
1140.0,0.011898225382592435,D
1141.0,0.010801939083009098,D
1142.0,0.010024434292851847,D
1143.0,0.012955019892508914,D
1144.0,0.011122475309234138,D
1145.0,0.00954911811635422,D
1146.0,0.013221179656620254,D
1147.0,0.01144684822523593,D
1148.0,0.009654406284987042,D
1149.0,0.011423171042082807,D
1150.0,0.01170304665991202,D
1151.0,0.01231734258042067,D
1152.0,0.01249910466505456,D
1153.0,0.00632948516884512,D
1154.0,0.009705167056854242,D
1155.0,0.010396350166948917,D
1156.0,0.009170486886437004,D
1157.0,0.011943418572425103,D
1158.0,0.01485657676546834,D
1159.0,0.009124929108727094,D
1160.0,0.012807737754564077,D
1161.0,0.01074414042899173,D
1162.0,0.007819820251460868,D
1163.0,0.012606036810858139,D
1164.0,0.012016204473215109,D
1165.0,0.009805751251276506,D
1166.0,0.011098697967842547,D
1167.0,0.012872251362114758,D
1168.0,0.013958314542992255,D
1169.0,0.00878861454698635,D
1170.0,0.009350617359267685,D
1171.0,0.009017513996334001,D
1172.0,0.00964961381816311,D
1173.0,0.008822783515036233,D
1174.0,0.014458073867867982,D
1175.0,0.014917268794909235,D
1176.0,0.013220860890704676,D
1177.0,0.012358399098615065,D
1178.0,0.014350440467135853,D
1179.0,0.009840000525089753,D
1180.0,0.008024325862654167,D
1181.0,0.009712636412282134,D
1182.0,0.012758646334995022,D
1183.0,0.007559320830522102,D
1184.0,0.00698576282466911,D
1185.0,0.007546459347409192,D
1186.0,0.010489993481840553,D
1187.0,0.009431644622918173,D
1188.0,0.012138081696395317,D
1189.0,0.015121562855307594,D
1190.0,0.008821955863329163,D
1191.0,0.010502516358073881,D
1192.0,0.009017040578123596,D
1193.0,0.00966391607168405,D
1194.0,0.010929753786062903,D
1195.0,0.00762875716625658,D
1196.0,0.008127691815563587,D
1197.0,0.00974637962256767,D
1198.0,0.010321793890318318,D
1199.0,0.01559320314135169,D
1200.0,0.01006098813741067,D
1201.0,0.010665180116927495,D
1202.0,0.01091546433884295,D
1203.0,0.007576795774215719,D
1204.0,0.009055013040931507,D
1205.0,0.0071812152973857925,D
1206.0,0.0077711861716256575,D
1207.0,0.008668564874405921,D
1208.0,0.01919994342492591,D
1209.0,0.008147777873352942,D
1210.0,0.012195171594676943,D
1211.0,0.015348813126462647,D
1212.0,0.01412337722796413,D
1213.0,0.010006316252878004,D
1214.0,0.012421419853613244,D
1215.0,0.009168491958033933,D
1216.0,0.011145136582013932,D
1217.0,0.00633008517267088,D
1218.0,0.009798329981798089,D
1219.0,0.009667787979797515,D
1220.0,0.009963021316314654,D
1221.0,0.010950055760203125,D
1222.0,0.008258246523169742,D
1223.0,0.019426797880815798,D
1224.0,0.009468235037064548,D
1225.0,0.010966402767716328,D
1226.0,0.010043135093816118,D
1227.0,0.010843733757719562,D
1228.0,0.008888447151398632,D
1229.0,0.009345215285784535,D
1230.0,0.012886383838973522,D
1231.0,0.01321500719209542,D
1232.0,0.005470523580941131,D
1233.0,0.009728463177609172,D
1234.0,0.01443835848074388,D
1235.0,0.009882815778566213,D
1236.0,0.012716250135151057,D
1237.0,0.012269734972070677,D
1238.0,0.011024925347446948,D
1239.0,0.013310012882666599,D
1240.0,0.014748447163454633,D
1241.0,0.012546569141449273,D
1242.0,0.008241138646120558,D
1243.0,0.012423787913246852,D
1244.0,0.011096942533147233,D
1245.0,0.009584185756369448,D
1246.0,0.008825199687276918,D
1247.0,0.011951801537556223,D
1248.0,0.006806451020682607,D
1249.0,0.0103043665890479,D
1250.0,0.009923825854196737,D
1251.0,0.01325252046966456,D
1252.0,0.012696263340959052,D
1253.0,0.01037783606733995,D
1254.0,0.00897650604434604,D
1255.0,0.009177478521769353,D
1256.0,0.011404221237173842,D
1257.0,0.014842576571104486,D
1258.0,0.009562751987434162,D
1259.0,0.010344073736386237,D
1260.0,0.006942336124342452,D
1261.0,0.008878756403438855,D
1262.0,0.008098533214070459,D
1263.0,0.008836142874782797,D
1264.0,0.010756048821007795,D
1265.0,0.010378695977482824,D
1266.0,0.010306927166879748,D
1267.0,0.012327820380037062,D
1268.0,0.012403683901983617,D
1269.0,0.010467632311518038,D
1270.0,0.010293832668915618,D
1271.0,0.008616787848358965,D
1272.0,0.005281781746849387,D
1273.0,0.011899428139470617,D
1274.0,0.012202446445596345,D
1275.0,0.010949191669517105,D
1276.0,0.009943882143541796,D
1277.0,0.008936197192602718,D
1278.0,0.007414887126555324,D
1279.0,0.007651626975706696,D
1280.0,0.01132045968729286,D
1281.0,0.011466739143678913,D
1282.0,0.00861419930757355,D
1283.0,0.009770298101189972,D
1284.0,0.008333459659233636,D
1285.0,0.013962349306845784,D
1286.0,0.014635000141788267,D
1287.0,0.012583996518112067,D
1288.0,0.010900158206434226,D
1289.0,0.014148382183380385,D
1290.0,0.015335919149204017,D
1291.0,0.010042799716610082,D
1292.0,0.018351613925142018,D
1293.0,0.013531798461717757,D
1294.0,0.014430110923574413,D
1295.0,0.01514554918969268,D
1296.0,0.010806513377698654,D
1297.0,0.009647543778873752,D
1298.0,0.016648371674209482,D
1299.0,0.01194608699407027,D
1300.0,0.01147758541942521,D
1301.0,0.008509252681700497,D
1302.0,0.010642186659545395,D
1303.0,0.011418812603592577,D
1304.0,0.01149124923585129,D
1305.0,0.008270643070942219,D
1306.0,0.010902222043883024,D
1307.0,0.006703318874307582,D
1308.0,0.007430105936197326,D
1309.0,0.010933726426496426,D
1310.0,0.007346431281670905,D
1311.0,0.013274426504928829,D
1312.0,0.015245864400826968,D
1313.0,0.013540986964276329,D
1314.0,0.012666386883359793,D
1315.0,0.006516486793003771,D
1316.0,0.01253073502195698,D
1317.0,0.00853026631810686,D
1318.0,0.008878634338314345,D
1319.0,0.008607172493679751,D
1320.0,0.009529883978712482,D
1321.0,0.008649596198635994,D
1322.0,0.010164423620099523,D
1323.0,0.009196814835652902,D
1324.0,0.010707967405245883,D
1325.0,0.00878442464990467,D
1326.0,0.013297793098529635,D
1327.0,0.008332373500455473,D
1328.0,0.010200357444698126,D
1329.0,0.010628698393538525,D
1330.0,0.006502543476022198,D
1331.0,0.009006710476371365,D
1332.0,0.011454006997872664,D
1333.0,0.007368019079691791,D
1334.0,0.009800592770670804,D
1335.0,0.007419454946132596,D
1336.0,0.009179985306768541,D
1337.0,0.007404800539537816,D
1338.0,0.0147494253541663,D
1339.0,0.007700946770836437,D
1340.0,0.008565096627127637,D
1341.0,0.007220076169419959,D
1342.0,0.010102471419560053,D
1343.0,0.010284195478006478,D
1344.0,0.008533911345425296,D
1345.0,0.007945391671797353,D
1346.0,0.008549612167766776,D
1347.0,0.009669472691018859,D
1348.0,0.008949636093460544,D
1349.0,0.012530013377873933,D
1350.0,0.010456448947747728,D
1351.0,0.014515897136632164,D
1352.0,0.009304595948479526,D
1353.0,0.011988404585466081,D
1354.0,0.009099390333474481,D
1355.0,0.015481664674369174,D
1356.0,0.014460944581875483,D
1357.0,0.013736607018694749,D
1358.0,0.009876477990007113,D
1359.0,0.01353329061682944,D
1360.0,0.008405166103580818,D
1361.0,0.009311427680321824,D
1362.0,0.009456938248993402,D
1363.0,0.01284660818788652,D
1364.0,0.017205881541491018,D
1365.0,0.010044095967103931,D
1366.0,0.012168489002826452,D
1367.0,0.014840860426823914,D
1368.0,0.015038710625044213,D
1369.0,0.014086186501661237,D
1370.0,0.013857114020600296,D
1371.0,0.006313570394885419,D
1372.0,0.011262300179441902,D
1373.0,0.011434939126265515,D
1374.0,0.009976941836317135,D
1375.0,0.007753944657554172,D
1376.0,0.009443764571767295,D
1377.0,0.012275894370466153,D
1378.0,0.011947315432415728,D
1379.0,0.012650864168122465,D
1380.0,0.00905904074558756,D
1381.0,0.010246733190311528,D
1382.0,0.00841114249901545,D
1383.0,0.020737912624387067,D
1384.0,0.007421298094444038,D
1385.0,0.009878752422091857,D
1386.0,0.006895863737758345,D
1387.0,0.00921382691757783,D
1388.0,0.0066670225040040415,D
1389.0,0.010942973172443455,D
1390.0,0.00757819388950881,D
1391.0,0.006498851031382381,D
1392.0,0.01220327942214933,D
1393.0,0.010107647181106991,D
1394.0,0.010602265390783589,D
1395.0,0.011872862946251799,D
1396.0,0.010262565394501056,D
1397.0,0.007323766678315379,D
1398.0,0.01006022659801823,D
1399.0,0.009348027876997674,D
1400.0,0.012423576660152789,D
1401.0,0.012531595228289514,D
1402.0,0.009105761987463278,D
1403.0,0.010090445249319008,D
1404.0,0.013119369695590041,D
1405.0,0.020732254053896487,D
1406.0,0.009690673359086114,D
1407.0,0.012539651650077178,D
1408.0,0.01326834022322367,D
1409.0,0.007951281639479883,D
1410.0,0.009122150170630866,D
1411.0,0.0072692748353464275,D
1412.0,0.009013984094346445,D
1413.0,0.00873344456340472,D
1414.0,0.013054907407096547,D
1415.0,0.01577030485237169,D
1416.0,0.008267242866662219,D
1417.0,0.007057142874109279,D
1418.0,0.009849301008191307,D
1419.0,0.007965239064980275,D
1420.0,0.00957509983788432,D
1421.0,0.011638139247068148,D
1422.0,0.010226014255446052,D
1423.0,0.009421140514096388,D
1424.0,0.011906060756815736,D
1425.0,0.010015350650881914,D
1426.0,0.007073793112900184,D
1427.0,0.00977348123871043,D
1428.0,0.012750517086300994,D
1429.0,0.01079406480974141,D
1430.0,0.007550557113711776,D
1431.0,0.012854522430553588,D
1432.0,0.007342850574951761,D
1433.0,0.0061035988450681535,D
1434.0,0.008533591021429766,D
1435.0,0.010619497214121499,D
1436.0,0.01106032532122802,D
1437.0,0.0058287305799833294,D
1438.0,0.005995057264351419,D
1439.0,0.0103707407510254,D
1440.0,0.011908712096743464,D
1441.0,0.009161317924374824,D
1442.0,0.008502971921847645,D
1443.0,0.014187951617994922,D
1444.0,0.009581825654941058,D
1445.0,0.007404522964308131,D
1446.0,0.007500520565965306,D
1447.0,0.011721011470340404,D
1448.0,0.007516867463621311,D
1449.0,0.010154456059244234,D
1450.0,0.009476408628025358,D
1451.0,0.0068727550191967565,D
1452.0,0.01234554985071637,D
1453.0,0.007432999334404423,D
1454.0,0.010581808267184679,D
1455.0,0.013611605699433213,D
1456.0,0.01192447383937508,D
1457.0,0.009920116673168467,D
1458.0,0.00966192622004398,D
1459.0,0.006445114095268003,D
1460.0,0.009016758331753923,D
1461.0,0.019200245149887,D
1462.0,0.008887908340348432,D
1463.0,0.007569685720770623,D
1464.0,0.01172864240474456,D
1465.0,0.01510424586028113,D
1466.0,0.007994046716606662,D
1467.0,0.010839113449375786,D
1468.0,0.012578078832645683,D
1469.0,0.01038043821904551,D
1470.0,0.00953106519670364,D
1471.0,0.010409417666945878,D
1472.0,0.014031021999413995,D
1473.0,0.0069854514659562,D
1474.0,0.009966095332507937,D
1475.0,0.01844246942343112,D
1476.0,0.012594634069500349,D
1477.0,0.0067394009358974225,D
1478.0,0.013652694131021511,D
1479.0,0.011997835135057979,D
1480.0,0.016083991997858937,D
1481.0,0.014060369695734282,D
1482.0,0.010548509822511069,D
1483.0,0.013550399482896273,D
1484.0,0.009890385680133711,D
1485.0,0.011986258862828445,D
1486.0,0.004788526139687956,D
1487.0,0.010437857253379763,D
1488.0,0.015820727385341193,D
1489.0,0.01622274262758057,D
1490.0,0.010236910795892666,D
1491.0,0.015502977395625048,D
1492.0,0.011392192451176123,D
1493.0,0.009804462334916886,D
1494.0,0.008924079566381787,D
1495.0,0.008099272100459801,D
1496.0,0.014786055907090324,D
1497.0,0.014332700307971296,D
1498.0,0.010623366959728157,D
1499.0,0.012645154783410056,D
1500.0,0.01223773164411686,D
1501.0,0.012023964311402463,D
1502.0,0.011056631447602305,D
1503.0,0.012144284898718412,D
1504.0,0.01045897121557086,D
1505.0,0.00895403379741812,D
1506.0,0.007403388262308614,D
1507.0,0.012149944824613148,D
1508.0,0.012318791843959127,D
1509.0,0.009865514694510203,D
1510.0,0.015532627713922154,D
1511.0,0.00849760463212825,D
1512.0,0.011065006316236617,D
1513.0,0.010602727810393148,D
1514.0,0.01237390771134378,D
1515.0,0.009309291815410882,D
1516.0,0.01290534665468082,D
1517.0,0.007959483386814131,D
1518.0,0.013992290494026602,D
1519.0,0.012759312473581795,D
1520.0,0.007586598935142252,D
1521.0,0.014673144405204288,D
1522.0,0.01485290809623651,D
1523.0,0.011081714588514353,D
1524.0,0.012292304654692348,D
1525.0,0.007398770810223422,D
1526.0,0.012623084235779824,D
1527.0,0.009956693811764719,D
1528.0,0.009490369143946291,D
1529.0,0.010376489402076161,D
1530.0,0.009346304053184684,D
1531.0,0.014001321457850213,D
1532.0,0.015121490671746248,D
1533.0,0.00736470749211164,D
1534.0,0.008724558425993848,D
1535.0,0.0072929664777242375,D
1536.0,0.011655012972066196,D
1537.0,0.007946580144474797,D
1538.0,0.012539793655309727,D
1539.0,0.007087304955169552,D
1540.0,0.009755030216037987,D
1541.0,0.0076627871926261675,D
1542.0,0.008344361479969154,D
1543.0,0.01030933994727925,D
1544.0,0.009274487286909635,D
1545.0,0.00921135756125674,D
1546.0,0.009570309734792318,D
1547.0,0.01311019779882047,D
1548.0,0.019247756322508375,D
1549.0,0.006670007086040268,D
1550.0,0.006948600512627338,D
1551.0,0.009415968296623896,D
1552.0,0.009502812626331413,D
1553.0,0.008692354567088195,D
1554.0,0.007667563719141162,D
1555.0,0.005755163411985113,D
1556.0,0.011452348015660148,D
1557.0,0.01041574037020502,D
1558.0,0.010371344213966424,D
1559.0,0.01293010812849296,D
1560.0,0.013381376494186333,D
1561.0,0.01317096617379569,D
1562.0,0.017746577959138594,D
1563.0,0.008720869299412862,D
1564.0,0.012806764244571394,D
1565.0,0.00937976467642711,D
1566.0,0.01095255100879003,D
1567.0,0.0074010333314024,D
1568.0,0.010453458405356948,D
1569.0,0.01158996005806758,D
1570.0,0.010940653536941824,D
1571.0,0.007609969576750179,D
1572.0,0.017319514404582265,D
1573.0,0.012966644610926774,D
1574.0,0.013993473261715846,D
1575.0,0.011541772983666012,D
1576.0,0.007805088094664206,D
1577.0,0.011548001357228914,D
1578.0,0.007855709233447484,D
1579.0,0.01087582206394454,D
1580.0,0.0083832821569484,D
1581.0,0.00786513957805092,D
1582.0,0.007041706912601665,D
1583.0,0.008674163596491995,D
1584.0,0.015504440440484641,D
1585.0,0.008356419670088227,D
1586.0,0.010782310376220874,D
1587.0,0.008349721830165082,D
1588.0,0.009988558109767131,D
1589.0,0.010699902144962376,D
1590.0,0.010127862755648599,D
1591.0,0.010617905637004895,D
1592.0,0.009951657726302672,D
1593.0,0.008638953023600038,D
1594.0,0.009659934423017278,D
1595.0,0.006637872530736811,D
1596.0,0.0061325827611952806,D
1597.0,0.009672085495215478,D
1598.0,0.010560578563309456,D
1599.0,0.011382543737805442,D
1600.0,0.0074052677566048605,D
1601.0,0.01473406953458666,D
1602.0,0.012480170726134832,D
1603.0,0.010117425753731498,D
1604.0,0.010364210006882896,D
1605.0,0.015135133360877353,D
1606.0,0.013358763303519863,D
1607.0,0.014800200487041074,D
1608.0,0.007544236622659571,D
1609.0,0.00923132653711586,D
1610.0,0.011231825472237264,D
1611.0,0.015426527032642271,D
1612.0,0.014451257688727908,D
1613.0,0.01129416157060866,D
1614.0,0.01205217866213473,D
1615.0,0.01159381709982268,D
1616.0,0.008259258507639929,D
1617.0,0.01671147118091499,D
1618.0,0.017801501370278184,D
1619.0,0.013888338298937205,D
1620.0,0.009186677217244947,D
1621.0,0.00840043814217302,D
1622.0,0.008716756904583753,D
1623.0,0.0154463638743335,D
1624.0,0.009596782835768938,D
1625.0,0.019746318834418936,D
1626.0,0.005838009543879055,D
1627.0,0.00995700029950707,D
1628.0,0.0075462990490583115,D
1629.0,0.00858071744436006,D
1630.0,0.007888218462284213,D
1631.0,0.01333352302050337,D
1632.0,0.01007682239005253,D
1633.0,0.008619424553357274,D
1634.0,0.011795270209769565,D
1635.0,0.013118351401666898,D
1636.0,0.011597018647880389,D
1637.0,0.008376037208886527,D
1638.0,0.008823953332294538,D
1639.0,0.009796049713927966,D
1640.0,0.012015886671078361,D
1641.0,0.010592971748889811,D
1642.0,0.011845260814311242,D
1643.0,0.01258569108520053,D
1644.0,0.008765946801003038,D
1645.0,0.009007113980681483,D
1646.0,0.00801417425085078,D
1647.0,0.006650048494825685,D
1648.0,0.008080476699489421,D
1649.0,0.008719105771035393,D
1650.0,0.008380131684368474,D
1651.0,0.006198735641590715,D
1652.0,0.010416637680520317,D
1653.0,0.008776399266609457,D
1654.0,0.0076755100749013785,D
1655.0,0.008636526152535495,D
1656.0,0.006542861176018224,D
1657.0,0.008476661109764255,D
1658.0,0.008328174722819904,D
1659.0,0.004741357217479262,D
1660.0,0.007925093904428648,D
1661.0,0.01101872507361838,D
1662.0,0.008405262083499688,D
1663.0,0.006878453533847119,D
1664.0,0.006560787111149081,D
1665.0,0.009660191435835573,D
1666.0,0.00626733876358147,D
1667.0,0.006697946470760222,D
1668.0,0.006352870022768263,D
1669.0,0.007262261296203555,D
1670.0,0.0075706953195777615,D
1671.0,0.011717259691751981,D
1672.0,0.011714456000659774,D
1673.0,0.006860779015843463,D
1674.0,0.0057944205032391845,D
1675.0,0.006857471744876016,D
1676.0,0.007965407499074807,D
1677.0,0.00827141853818013,D
1678.0,0.008345694361499382,D
1679.0,0.008715977363485448,D
1680.0,0.012616000579250919,D
1681.0,0.00993862603735461,D
1682.0,0.0075396187584627836,D
1683.0,0.008422588613319995,D
1684.0,0.014806643625784323,D
1685.0,0.011145635653057203,D
1686.0,0.008208733614987399,D
1687.0,0.005503326568618497,D
1688.0,0.005263693176248833,D
1689.0,0.006927489193090437,D
1690.0,0.005142010220046912,D
1691.0,0.008782029444426662,D
1692.0,0.008267454615013504,D
1693.0,0.007112179583185906,D
1694.0,0.01147771631343903,D
1695.0,0.007597963369848196,D
1696.0,0.009915856513455338,D
1697.0,0.008715294391870828,D
1698.0,0.010703862196254037,D
1699.0,0.008321844830832072,D
1700.0,0.009954105181947613,D
1701.0,0.01523033109910292,D
1702.0,0.009063187310155586,D
1703.0,0.009669154628518375,D
1704.0,0.009685951407265832,D
1705.0,0.012102722464983317,D
1706.0,0.01123569063691197,D
1707.0,0.015459339708637537,D
1708.0,0.010077221574236276,D
1709.0,0.015305678713489642,D
1710.0,0.0059506039157471635,D
1711.0,0.011076541771921742,D
1712.0,0.012313088710841158,D
1713.0,0.012420952336868877,D
1714.0,0.010212394043192621,D
1715.0,0.007994277653512913,D
1716.0,0.009090874900240268,D
1717.0,0.012466442194039421,D
1718.0,0.01010833625966108,D
1719.0,0.012319936888971319,D
1720.0,0.012079130962372429,D
1721.0,0.013260976264274199,D
1722.0,0.012710532665686978,D
1723.0,0.017664329927627852,D
1724.0,0.012356444030705986,D
1725.0,0.008861837199649133,D
1726.0,0.011721040689429285,D
1727.0,0.009185711564691272,D
1728.0,0.020540968694862938,D
1729.0,0.014551049577520458,D
1730.0,0.013004579849307574,D
1731.0,0.012082913933520007,D
1732.0,0.00953661707809383,D
1733.0,0.008873654554366863,D
1734.0,0.004448093653773384,D
1735.0,0.011844272687014244,D
1736.0,0.016653882423327302,D
1737.0,0.011142687602445835,D
1738.0,0.01852569149366048,D
1739.0,0.007882381644098962,D
1740.0,0.006623255239571359,D
1741.0,0.009105666299584906,D
1742.0,0.011297450130192847,D
1743.0,0.010152812982282983,D
1744.0,0.016532527403306848,D
1745.0,0.008365922907704642,D
1746.0,0.008468969189072318,D
1747.0,0.009855347194170304,D
1748.0,0.0077705243465561145,D
1749.0,0.007685450683980965,D
1750.0,0.006431340780114828,D
1751.0,0.011036285324157525,D
1752.0,0.012889335046731397,D
1753.0,0.00908677904697162,D
1754.0,0.012107249236260852,D
1755.0,0.01165733452860169,D
1756.0,0.007379660408649643,D
1757.0,0.01359361126052014,D
1758.0,0.007555327558111134,D
1759.0,0.009080440702747319,D
1760.0,0.021030208888341857,D
1761.0,0.009532477987526483,D
1762.0,0.0086267843121409,D
1763.0,0.009630278255839416,D
1764.0,0.010146917224303931,D
1765.0,0.013493976110306203,D
1766.0,0.013201455129930014,D
1767.0,0.008725038462402891,D
1768.0,0.00722171527295325,D
1769.0,0.009812721739861347,D
1770.0,0.014337771783459595,D
1771.0,0.010163658643014122,D
1772.0,0.013454987278903131,D
1773.0,0.009426260456538597,D
1774.0,0.017090131477262606,D
1775.0,0.014293691913584426,D
1776.0,0.010133098282563481,D
1777.0,0.009367018446481879,D
1778.0,0.009176576262603065,D
1779.0,0.010382611333547833,D
1780.0,0.018695095830983978,D
1781.0,0.011041240467093733,D
1782.0,0.014311239168417852,D
1783.0,0.016127038081889176,D
1784.0,0.012000933114028363,D
1785.0,0.017179348584255853,D
1786.0,0.013069987078957922,D
1787.0,0.011772111205446618,D
1788.0,0.01504372001701512,D
1789.0,0.01171260617539435,D
1790.0,0.022271590593302613,D
1791.0,0.009401377874891979,D
1792.0,0.020639335885100966,D
1793.0,0.013210954877515267,D
1794.0,0.01247292950982059,D
1795.0,0.013917597852745097,D
1796.0,0.009607560762720216,D
1797.0,0.01311360632472279,D
1798.0,0.009442967890787971,D
1799.0,0.013546574080688545,D
1800.0,0.014652106577367303,D
1801.0,0.010218725974374952,D
1802.0,0.012385986642089673,D
1803.0,0.009015234639752892,D
1804.0,0.015428074065761556,D
1805.0,0.011795369320047138,D
1806.0,0.01435954682553455,D
