t_min,HI,stage
932.0,0.061775239981765734,D
933.0,0.08308288746915554,D
934.0,0.07871266033189132,D
935.0,0.07561065030298242,D
936.0,0.13504971874554778,D
937.0,0.07228022272871752,D
938.0,0.034016877617792644,D
939.0,0.058729449004668775,D
940.0,0.0601769635271912,D
941.0,0.09934360254151399,D
942.0,0.06660392723786548,D
943.0,0.12189031311679917,D
944.0,0.11773462996012954,D
945.0,0.10177374992882053,D
946.0,0.06578644615993458,D
947.0,0.029610207651413523,D
948.0,0.13028938541420285,D
949.0,0.028775783040452106,D
950.0,0.05990295915253148,D
951.0,0.02674438177369391,D
952.0,0.04528383049110344,D
953.0,0.054337361949050575,D
954.0,0.03822291968026723,D
955.0,0.0416925601132924,D
956.0,0.03728906789865496,D
957.0,0.08563013762993486,D
958.0,0.026719424264701114,D
959.0,0.037221097822912386,D
960.0,0.04729119087419413,D
961.0,0.021474464901304866,D
962.0,0.04928169988010422,D
963.0,0.03917033594781637,D
964.0,0.03610262698870494,D
965.0,0.20621400891398287,D
966.0,0.07254777623310743,D
967.0,0.04314794666064252,D
968.0,0.02248090962671115,D
969.0,0.02330854730406413,D
970.0,0.021570878003495178,D
971.0,0.020138058831410906,D
972.0,0.06703897722613272,D
973.0,0.06581218787244293,D
974.0,0.02828457370606529,D
975.0,0.20045933003202798,D
976.0,0.03227845757647657,D
977.0,0.05362123163873817,D
978.0,0.12860944221249646,D
979.0,0.01624885920948366,D
980.0,0.046783782500563344,D
981.0,0.07620015873642227,D
982.0,0.03934848266584647,D
983.0,0.04013360382394528,D
984.0,0.12997757692973008,D
985.0,0.015364798965984392,D
986.0,0.11099240851616544,D
987.0,0.012120512288824247,D
988.0,0.04111607430737347,D
989.0,0.021448021432908384,D
990.0,0.061720594046679796,D
991.0,0.06320622039487318,D
992.0,0.13289111690296637,D
993.0,0.04736115519675863,D
994.0,0.002345900604529443,D
995.0,0.13442191034000245,D
996.0,0.06817114632938566,D
997.0,0.10922842953372663,D
998.0,0.02776179884047616,D
999.0,0.028838492904361496,D
1000.0,0.0533533528956417,D
1001.0,0.029636523524510475,D
1002.0,0.07460587575376118,D
1003.0,0.0886948301803672,D
1004.0,0.14390211400401115,D
1005.0,0.12719797120291115,D
1006.0,0.041056668129502406,D
1007.0,0.023972534680472862,D
1008.0,0.012285897982559761,D
1009.0,0.024755732389753468,D
1010.0,0.024533147793749998,D
1011.0,0.045697587317520647,D
1012.0,0.12706715883896996,D
1013.0,0.031191091623138597,D
1014.0,0.11247543525116105,D
1015.0,0.017902056395363453,D
1016.0,0.03190349788702172,D
1017.0,0.15769797061759405,D
1018.0,0.10493877464023064,D
1019.0,0.07272524893262552,D
1020.0,0.13574366982280195,D
1021.0,0.025315550123306364,D
1022.0,0.06424996653660267,D
1023.0,0.05523944980174596,D
1024.0,0.05079692122053492,D
1025.0,0.04908472864153185,D
1026.0,0.06230135755317973,D
1027.0,0.05462118549787557,D
1028.0,0.1681829632692832,D
1029.0,0.0873385550920254,D
1030.0,0.05084523376926244,D
1031.0,0.04237537321661999,D
1032.0,0.10912985776734963,D
1033.0,0.04413941334316408,D
1034.0,0.041793256036362414,D
1035.0,0.06326382779591284,D
1036.0,0.04390478201631081,D
1037.0,0.04029068839537324,D
1038.0,0.04688933388764988,D
1039.0,0.04986611448598814,D
1040.0,0.04335447365758976,D
1041.0,0.05570863697318291,D
1042.0,0.05561754571519749,D
1043.0,0.0917138667956752,D
1044.0,0.09321580560488764,D
1045.0,0.044872080825949894,D
1046.0,0.05820493694098802,D
1047.0,0.03170566882871394,D
1048.0,0.022535929615017384,D
1049.0,0.04138355226940549,D
1050.0,0.0471776500509416,D
1051.0,0.03837891045803286,D
1052.0,0.024326143532921556,D
1053.0,0.03031587183940808,D
1054.0,0.027916013271262308,D
1055.0,0.02209428415937929,D
1056.0,0.0293161991542526,D
1057.0,0.0292950943144687,D
1058.0,0.024206515287089222,D
1059.0,0.029008450844232175,D
1060.0,0.04465895799957199,D
1061.0,0.05070880830749185,D
1062.0,0.029112731105074972,D
1063.0,0.041009453326201754,D
1064.0,0.036914848969080594,D
1065.0,0.022373702308353522,D
1066.0,0.15914389350562924,D
1067.0,0.03974092097868638,D
1068.0,0.067728597751105,D
1069.0,0.024802608466643068,D
1070.0,0.029475273723079592,D
1071.0,0.06822526397656868,D
1072.0,0.0527742807149896,D
1073.0,0.07171117309351666,D
1074.0,0.019311582608811873,D
1075.0,0.08579472495026122,D
1076.0,0.029702672424886393,D
1077.0,0.04037752136516743,D
1078.0,0.06891195694991349,D
1079.0,0.061460394707199786,D
1080.0,0.07531484637716701,D
1081.0,0.04722280973188282,D
1082.0,0.04535089923200826,D
1083.0,0.04993164089850746,D
1084.0,0.035355812434710504,D
1085.0,0.04382960795663674,D
1086.0,0.02793347707887333,D
1087.0,0.048117701415348775,D
1088.0,0.050497059197048035,D
1089.0,0.04285072010595666,D
1090.0,0.04759652904097327,D
1091.0,0.05659315600153054,D
1092.0,0.04518289358471858,D
1093.0,0.03603042456147206,D
1094.0,0.062147227630665686,D
1095.0,0.0730090020118912,D
1096.0,0.039020553201806,D
1097.0,0.06260875501661621,D
1098.0,0.041702098123315615,D
1099.0,0.04674685148915194,D
1100.0,0.05470792228533266,D
1101.0,0.06832332657367314,D
1102.0,0.03485226468039859,D
1103.0,0.06646789425408314,D
1104.0,0.05265709690154345,D
1105.0,0.050532635417960735,D
1106.0,0.048264372700226564,D
1107.0,0.050891360572109856,D
1108.0,0.04057472190790221,D
1109.0,0.06372275835114985,D
1110.0,0.023082617347231587,D
1111.0,0.035416729000095855,D
1112.0,0.07739769117159538,D
1113.0,0.058267820003437394,D
1114.0,0.04791498620076015,D
1115.0,0.03328451331360993,D
1116.0,0.08966995317743313,D
1117.0,0.01617590156940676,D
1118.0,0.039449616501162126,D
1119.0,0.04751572121910769,D
1120.0,0.0304455903538457,D
1121.0,0.030290533995915372,D
1122.0,0.025589607696676665,D
1123.0,0.03912106650171095,D
1124.0,0.03551506445915301,D
1125.0,0.03862766834933732,D
1126.0,0.0314847701994309,D
1127.0,0.030696354548128257,D
1128.0,0.023834394976814652,D
1129.0,0.04490557999285485,D
1130.0,0.03827866890201672,D
1131.0,0.050962741248357195,D
1132.0,0.066952220863575,D
1133.0,0.030878337805844903,D
1134.0,0.030513662767874056,D
1135.0,0.027828556040463793,D
1136.0,0.04197515975749172,D
1137.0,0.028225262032029318,D
1138.0,0.044074442288870336,D
1139.0,0.04935263894295841,D
1140.0,0.033852772353831835,D
1141.0,0.07087219517874341,D
1142.0,0.04355901310645497,D
1143.0,0.034068831086566394,D
1144.0,0.04893570042527096,D
1145.0,0.023076366360726307,D
1146.0,0.038914656796557014,D
1147.0,0.03241954133249345,D
1148.0,0.04931909595011428,D
1149.0,0.05705506763842289,D
1150.0,0.07601575814881507,D
1151.0,0.030023962144508805,D
1152.0,0.09959266828238067,D
1153.0,0.06829985584273504,D
1154.0,0.04564270475653828,D
1155.0,0.030232246067317402,D
1156.0,0.04031205649793967,D
1157.0,0.03327733502439157,D
1158.0,0.06726076427125421,D
1159.0,0.025983724325580368,D
1160.0,0.02319687984039351,D
1161.0,0.032490909066713786,D
1162.0,0.109443237000872,D
1163.0,0.032929739700270834,D
1164.0,0.021724284175752073,D
1165.0,0.0519652705682165,D
1166.0,0.028512886304657137,D
1167.0,0.027978687543537023,D
1168.0,0.04257828118888594,D
1169.0,0.037482514598000546,D
1170.0,0.03753760599420827,D
1171.0,0.03365084702033923,D
1172.0,0.060269750605755276,D
1173.0,0.038330125188145756,D
1174.0,0.042414148696520035,D
1175.0,0.047261559798403824,D
1176.0,0.03732031935232733,D
1177.0,0.04057134435357617,D
1178.0,0.05254835451787268,D
1179.0,0.057708447361550334,D
1180.0,0.03423252010791053,D
1181.0,0.05383524112049675,D
1182.0,0.07313931378982494,D
1183.0,0.04863747209038889,D
1184.0,0.04497628693763762,D
1185.0,0.045964969481864855,D
1186.0,0.03105745833529404,D
1187.0,0.16772774792564407,D
1188.0,0.04975999117777819,D
1189.0,0.036884281088624266,D
1190.0,0.03421781185454949,D
1191.0,0.05970504456857373,D
1192.0,0.06308821172192981,D
1193.0,0.031048678527256752,D
1194.0,0.05993903055517804,D
1195.0,0.028169435717564976,D
1196.0,0.025025672904294034,D
1197.0,0.07867953525713273,D
1198.0,0.0224964328896296,D
1199.0,0.0,D
1200.0,0.013701918505246083,D
1201.0,0.030777795604146573,D
1202.0,0.02383072073843895,D
1203.0,0.018310379163305805,D
1204.0,0.03524033525691564,D
1205.0,0.04186007106513166,D
1206.0,0.010526189865350827,D
1207.0,0.01689694254410425,D
1208.0,0.012614893894380367,D
1209.0,0.04041398887881079,D
1210.0,0.02380298744086756,D
1211.0,0.04168447503971861,D
1212.0,0.0296896567605376,D
1213.0,0.02444692348629969,D
1214.0,0.03063826120435545,D
1215.0,0.04171274900755948,D
1216.0,0.03401622672398269,D
1217.0,0.029684239961723157,D
1218.0,0.03329703171328045,D
1219.0,0.04031884025425094,D
1220.0,0.04968355419866677,D
1221.0,0.02503820108860399,D
1222.0,0.03268104070317675,D
1223.0,0.05531670653949402,D
1224.0,0.05663988614905393,D
1225.0,0.0786245156275963,D
1226.0,0.0981991478495964,D
1227.0,0.04281500305987074,D
1228.0,0.05895312563485303,D
1229.0,0.05313246753677776,D
1230.0,0.04261454113294529,D
1231.0,0.06236687666177505,D
1232.0,0.052869437070837466,D
1233.0,0.06832090420711924,D
1234.0,0.05856827298226391,D
1235.0,0.07238604566645299,D
1236.0,0.07458420302243966,D
1237.0,0.07170499181450199,D
1238.0,0.06379952366023489,D
1239.0,0.06008048467156096,D
1240.0,0.0706000418627149,D
1241.0,0.06946265433384431,D
1242.0,0.06744536357879918,D
1243.0,0.11816467016062011,D
1244.0,0.058995246810013606,D
1245.0,0.038513293956289274,D
1246.0,0.04938434836763882,D
1247.0,0.059988329003643016,D
1248.0,0.04797355907440109,D
1249.0,0.06531041320345153,D
1250.0,0.07325084582108381,D
1251.0,0.04236602675234656,D
1252.0,0.06298644597719132,D
1253.0,0.06300711266521554,D
1254.0,0.051980367290195666,D
1255.0,0.07878536493226956,D
1256.0,0.05105717518204625,D
1257.0,0.060601721848793415,D
1258.0,0.03642059466167834,D
1259.0,0.07938923546991442,D
1260.0,0.05398453874039261,D
1261.0,0.07552860747217509,D
1262.0,0.05255393302299865,D
1263.0,0.07864304681459106,D
1264.0,0.05829459838130758,D
1265.0,0.05050858913907462,D
1266.0,0.03818590936125374,D
1267.0,0.0322733114743521,D
1268.0,0.15354051888536527,D
1269.0,0.024427888775576324,D
1270.0,0.017520765167155485,D
1271.0,0.04102439673679306,D
1272.0,0.013280766404444526,D
1273.0,0.02015910701156212,D
1274.0,0.019964685157210848,D
1275.0,0.04943234733191269,D
1276.0,0.03463657473552206,D
1277.0,0.04089320615014184,D
1278.0,0.037948914945225315,D
1279.0,0.033230436730655726,D
1280.0,0.05271171775663127,D
1281.0,0.06381189432513043,D
1282.0,0.03818386337014732,D
1283.0,0.048482369676907194,D
1284.0,0.053379924297444474,D
1285.0,0.04207384582178015,D
1286.0,0.04353876015744364,D
1287.0,0.06542057014475205,D
1288.0,0.047131454366567925,D
1289.0,0.03597832946848803,D
1290.0,0.036146720589276225,D
1291.0,0.05364867989172857,D
1292.0,0.039947409609155236,D
1293.0,0.03411987522737402,D
1294.0,0.051473812183134446,D
1295.0,0.02734382492661147,D
1296.0,0.047648160461639805,D
1297.0,0.04231265440241579,D
1298.0,0.04674878880917015,D
1299.0,0.02621451018096181,D
1300.0,0.047917834281645,D
1301.0,0.043021304328825755,D
1302.0,0.05525910026753481,D
1303.0,0.05121802147390214,D
1304.0,0.05111351711698163,D
1305.0,0.04891865859614063,D
1306.0,0.07176657999263872,D
1307.0,0.0592048328059828,D
1308.0,0.06833542920685264,D
1309.0,0.05116031152266785,D
1310.0,0.051877424140580115,D
1311.0,0.05696599446204242,D
1312.0,0.05668820904732951,D
1313.0,0.07551542935181686,D
1314.0,0.06175672581684903,D
1315.0,0.05327865858969799,D
1316.0,0.047546190766276225,D
1317.0,0.05808716572537384,D
1318.0,0.08417451868309551,D
1319.0,0.12540595659708675,D
1320.0,0.08739490801945791,D
1321.0,0.0672982334233941,D
1322.0,0.04880371217075999,D
1323.0,0.04200423233395101,D
1324.0,0.05245127735344807,D
1325.0,0.03520131195705483,D
1326.0,0.034403018195027724,D
1327.0,0.03806848527917238,D
1328.0,0.03913609592806381,D
1329.0,0.04116080027659042,D
1330.0,0.04761366405246747,D
1331.0,0.042188012964255346,D
1332.0,0.038526591854297146,D
1333.0,0.030084572131213558,D
1334.0,0.02283750151860227,D
1335.0,0.03236677275941845,D
1336.0,0.03267248310775806,D
1337.0,0.04196014811764298,D
1338.0,0.05248721451320722,D
1339.0,0.0503341928154127,D
1340.0,0.053960047810791514,D
1341.0,0.0560286572965543,D
1342.0,0.06133972473975065,D
1343.0,0.05961472723199392,D
1344.0,0.05173424989612436,D
1345.0,0.09011002166754549,D
1346.0,0.06892389322341419,D
1347.0,0.06488224973960316,D
1348.0,0.0449073822181719,D
1349.0,0.0813565644306909,D
1350.0,0.04457692835590405,D
1351.0,0.05472539506016249,D
1352.0,0.06974165283804955,D
1353.0,0.07971077798722477,D
1354.0,0.08240898838985795,D
1355.0,0.06630578529238651,D
1356.0,0.08247600312405177,D
1357.0,0.06656391492801603,D
1358.0,0.06804735753667353,D
1359.0,0.07046350372893986,D
1360.0,0.061536427512012104,D
1361.0,0.05221403852871835,D
1362.0,0.06891544002282882,D
1363.0,0.04910036703276701,D
1364.0,0.06720904971713039,D
1365.0,0.05423628385094849,D
1366.0,0.06284049901452989,D
1367.0,0.056642829019955376,D
1368.0,0.05133562669351662,D
1369.0,0.04292275425972039,D
1370.0,0.030424900312838205,D
1371.0,0.043454242284752385,D
1372.0,0.04123795426110677,D
1373.0,0.06582888646759257,D
1374.0,0.054439739072409864,D
1375.0,0.04734396141771439,D
1376.0,0.07266041327688214,D
1377.0,0.0740863587965846,D
1378.0,0.06814282446731293,D
1379.0,0.07440937182168114,D
1380.0,0.07139678632863133,D
1381.0,0.055464382098755746,D
1382.0,0.07093300962925123,D
1383.0,0.06362713682313846,D
1384.0,0.06588378850958936,D
1385.0,0.07444215589827098,D
1386.0,0.07934692575593814,D
1387.0,0.06083006942994272,D
1388.0,0.07711375973427467,D
1389.0,0.06705476476200757,D
1390.0,0.056137152147466854,D
1391.0,0.05180876122832911,D
1392.0,0.04060261355344796,D
1393.0,0.05262001787906914,D
1394.0,0.030934305672779817,D
1395.0,0.052202302763448484,D
1396.0,0.06472567797230225,D
1397.0,0.061897866413764865,D
1398.0,0.05193791594355402,D
1399.0,0.05214620416475929,D
1400.0,0.11446798848569396,D
1401.0,0.06211350702165148,D
1402.0,0.04384986920982278,D
1403.0,0.08255050748635777,D
1404.0,0.06401878939417482,D
1405.0,0.028955462056957516,D
1406.0,0.028050195030665314,D
1407.0,0.043670568491008074,D
1408.0,0.022293908602732275,D
1409.0,0.02833220221839746,D
1410.0,0.04771320489685223,D
1411.0,0.027346469002311732,D
1412.0,0.033515970967375,D
1413.0,0.03274222449937826,D
1414.0,0.06624299267482027,D
1415.0,0.03693567456282405,D
1416.0,0.06916017293227936,D
1417.0,0.03856725769299572,D
1418.0,0.06685551956198459,D
1419.0,0.06745084776306547,D
1420.0,0.06291107050194611,D
1421.0,0.06598618019118074,D
1422.0,0.0553074276232358,D
1423.0,0.07877614377821505,D
1424.0,0.06536978686108083,D
1425.0,0.07850898298374234,D
1426.0,0.07121274980601702,D
1427.0,0.01691676564666558,D
1428.0,0.027198961527135444,D
1429.0,0.05011768810040259,D
1430.0,0.04440203529286897,D
1431.0,0.05657422929000694,D
1432.0,0.04715607023554318,D
1433.0,0.07533590210314295,D
1434.0,0.12152867108937133,D
1435.0,0.07288506491640612,D
1436.0,0.07176141653957081,D
1437.0,0.06052349620502453,D
1438.0,0.07685926179742654,D
1439.0,0.058573529207003774,D
1440.0,0.06888272124343524,D
1441.0,0.07366379225956679,D
1442.0,0.07524838230131767,D
1443.0,0.08573085514715485,D
1444.0,0.0808759068965835,D
1445.0,0.07126328001213758,D
1446.0,0.07751374390738487,D
1447.0,0.08328371489938016,D
1448.0,0.06287013144842657,D
1449.0,0.0727724187550711,D
1450.0,0.06130984281865862,D
1451.0,0.05513818382791533,D
1452.0,0.038174808298493824,D
1453.0,0.0647809812585002,D
1454.0,0.047060117364161824,D
1455.0,0.06393345247035948,D
1456.0,0.0467272505280849,D
1457.0,0.030190800199275444,D
1458.0,0.04771276962700052,D
1459.0,0.04878649712272711,D
1460.0,0.05906244568072789,D
1461.0,0.056530232781224536,D
1462.0,0.08394663788703591,D
1463.0,0.06280889349992749,D
1464.0,0.06468576146920614,D
1465.0,0.07074826404097216,D
1466.0,0.07749867041416807,D
1467.0,0.059054977846978995,D
1468.0,0.05927299200384668,D
1469.0,0.0815984883076067,D
1470.0,0.06504580436841965,D
1471.0,0.07568670022003728,D
1472.0,0.08462990655102812,D
1473.0,0.06775723426893153,D
1474.0,0.05031459540093489,D
1475.0,0.06975207267305344,D
1476.0,0.0801761664100748,D
1477.0,0.05766758365664195,D
1478.0,0.0526440878133983,D
1479.0,0.04671132716177616,D
1480.0,0.04129497796147164,D
1481.0,0.03834754047886788,D
1482.0,0.061646856850260515,D
1483.0,0.03312139730610603,D
1484.0,0.03077765752955534,D
1485.0,0.06415093634970022,D
1486.0,0.04454728159325246,D
1487.0,0.02355727249131812,D
1488.0,0.02333444391829247,D
1489.0,0.030613958454682025,D
1490.0,0.03907896200781593,D
1491.0,0.04329931939538348,D
1492.0,0.0565712189684139,D
1493.0,0.04650062098258962,D
1494.0,0.06357836113395503,D
1495.0,0.04974941093908829,D
1496.0,0.048676652613683334,D
1497.0,0.059860333839020986,D
1498.0,0.05950994211535034,D
1499.0,0.07009503797695135,D
1500.0,0.051941570008367556,D
1501.0,0.07764176147628903,D
1502.0,0.06127690382703247,D
1503.0,0.07381446910183337,D
1504.0,0.06580392295961118,D
1505.0,0.06759227752538126,D
1506.0,0.07336512416102701,D
1507.0,0.05568458250990338,D
1508.0,0.10532059359811721,D
1509.0,0.0797642851299067,D
1510.0,0.06946285472875866,D
1511.0,0.07018923481736947,D
1512.0,0.06014257670639897,D
1513.0,0.07208601140594825,D
1514.0,0.07362623772568103,D
1515.0,0.047821232498369864,D
1516.0,0.06743496286023762,D
1517.0,0.07015801220869011,D
1518.0,0.06173206612219598,D
1519.0,0.04989186703232273,D
1520.0,0.049971635880754546,D
1521.0,0.06695599904080209,D
1522.0,0.040235823768773,D
1523.0,0.030550865221041067,D
1524.0,0.04090531078397801,D
1525.0,0.0741505451675178,D
1526.0,0.053608160627069815,D
1527.0,0.049181755266684155,D
1528.0,0.06678013579235328,D
1529.0,0.07336420362727387,D
1530.0,0.07057299027859325,D
1531.0,0.057823576490502605,D
1532.0,0.10840757235513525,D
1533.0,0.08340164679684675,D
1534.0,0.10252182395172833,D
1535.0,0.05089731639527577,D
1536.0,0.09422088598946068,D
1537.0,0.048193180335249435,D
1538.0,0.05160090858535835,D
1539.0,0.04903733147659308,D
1540.0,0.04258242696142795,D
1541.0,0.1892151314473588,D
1542.0,0.05187994441533156,D
1543.0,0.07888680498499549,D
1544.0,0.019918922646399963,D
1545.0,0.0414490590523955,D
1546.0,0.044282285805422796,D
1547.0,0.016074782681348435,D
1548.0,0.02991346263436424,D
1549.0,0.03509462101371954,D
1550.0,0.010568125970716217,D
1551.0,0.024391916547154294,D
1552.0,0.05587010282363578,D
1553.0,0.05664942907960357,D
1554.0,0.05750182577658988,D
1555.0,0.05085723465905581,D
1556.0,0.054195433999875045,D
1557.0,0.05570273268976591,D
1558.0,0.06568031558385833,D
1559.0,0.051809298210644505,D
1560.0,0.05428335622103833,D
1561.0,0.07365402219066118,D
1562.0,0.06145798429896928,D
1563.0,0.06624194440206549,D
1564.0,0.07201733225740242,D
1565.0,0.05018034520654633,D
1566.0,0.059117043818433135,D
1567.0,0.07056897838974052,D
1568.0,0.0807270416679968,D
1569.0,0.060541251108607516,D
1570.0,0.0636921338050579,D
1571.0,0.08123375662140983,D
1572.0,0.05745638179708495,D
1573.0,0.0667725956228071,D
1574.0,0.0919277404182026,D
1575.0,0.06367903905056735,D
1576.0,0.0731398199465178,D
1577.0,0.06182416200031828,D
1578.0,0.08180640574831376,D
1579.0,0.07253940605656313,D
1580.0,0.11273398811448579,D
1581.0,0.08674292067352692,D
1582.0,0.07132929368969014,D
1583.0,0.06577717466537483,D
1584.0,0.055511102426082044,D
1585.0,0.05918611002949035,D
1586.0,0.06965925735934503,D
1587.0,0.045954511195150705,D
1588.0,0.06884315964579661,D
1589.0,0.07281720543904457,D
1590.0,0.0967642689053968,D
1591.0,0.09435948320723113,D
1592.0,0.08426572729743054,D
1593.0,0.07082010895362695,D
1594.0,0.048247910284499755,D
1595.0,0.06109736492838428,D
1596.0,0.06935473005038677,D
1597.0,0.06206225412054901,D
1598.0,0.09189451274179705,D
1599.0,0.15022536092913408,D
1600.0,0.0886664656334384,D
1601.0,0.062456635092004116,D
1602.0,0.07033640212921664,D
1603.0,0.07302090874241142,D
1604.0,0.06055030499279678,D
1605.0,0.06928506759237386,D
1606.0,0.06272241983650038,D
1607.0,0.06442986551401318,D
1608.0,0.071100524480808,D
1609.0,0.05532047329515798,D
1610.0,0.09001928204601628,D
1611.0,0.06659678561018206,D
1612.0,0.07820875926684738,D
1613.0,0.0772459263645238,D
1614.0,0.07281345899787366,D
1615.0,0.15788103153677224,D
1616.0,0.0784371849410871,D
1617.0,0.06067037855915517,D
1618.0,0.07104029104342353,D
1619.0,0.06418597112931398,D
1620.0,0.06014891122977765,D
1621.0,0.043765218531616495,D
1622.0,0.04685873418521156,D
1623.0,0.04494321168351493,D
1624.0,0.04487128706067923,D
1625.0,0.06401969432411436,D
1626.0,0.03741123223644932,D
1627.0,0.0636330906721954,D
1628.0,0.06245655808762216,D
1629.0,0.07545912506343089,D
1630.0,0.08574087638729118,D
1631.0,0.07933917455724465,D
1632.0,0.09290357500633382,D
1633.0,0.06806341487843212,D
1634.0,0.07481140532002432,D
1635.0,0.10479558990412005,D
1636.0,0.06676036030309761,D
1637.0,0.0645648545325322,D
1638.0,0.0773701155127572,D
1639.0,0.08786716368587348,D
1640.0,0.10828491350479343,D
1641.0,0.08276752554412223,D
1642.0,0.07327965673550929,D
1643.0,0.07842184949350478,D
1644.0,0.06233325475951354,D
1645.0,0.07066523922441685,D
1646.0,0.0676627219234326,D
1647.0,0.0635474164295405,D
1648.0,0.07610640012569701,D
1649.0,0.08403068255505695,D
1650.0,0.056989848352401735,D
1651.0,0.06263387623905171,D
1652.0,0.07147734583172533,D
1653.0,0.09342509590860049,D
1654.0,0.10248954956970133,D
1655.0,0.07518310449479669,D
1656.0,0.07068257127405096,D
1657.0,0.07447270578439263,D
1658.0,0.09364124375604622,D
1659.0,0.0803657792834654,D
1660.0,0.09073333611682274,D
1661.0,0.09715534667724819,D
1662.0,0.07969994590105986,D
1663.0,0.07864227245410836,D
1664.0,0.10130752147669025,D
1665.0,0.09253611367217932,D
1666.0,0.08634075084127217,D
1667.0,0.10930930475655262,D
1668.0,0.06909544603219303,D
1669.0,0.07553581732217138,D
1670.0,0.09278176958656661,D
1671.0,0.08825601425343285,D
1672.0,0.08005379253230131,D
1673.0,0.11131796539565206,D
1674.0,0.09323622985931801,D
1675.0,0.06977004691214149,D
1676.0,0.06975830287522816,D
1677.0,0.07796791390432205,D
1678.0,0.10489264943071831,D
1679.0,0.13181184923068306,D
1680.0,0.07592164868043916,D
1681.0,0.07609543976881147,D
1682.0,0.1256702115674659,D
1683.0,0.08479787114135195,D
1684.0,0.10197938734844163,D
1685.0,0.077344895240069,D
1686.0,0.11623657351133622,D
1687.0,0.10255321116169107,D
1688.0,0.06923587358721847,D
1689.0,0.05922349694659398,D
1690.0,0.062377461319213914,D
1691.0,0.0018196324488978846,D
1692.0,0.027963229854675087,D
1693.0,0.06393015484385958,D
1694.0,0.09338408493149512,D
1695.0,0.08086546595418,D
1696.0,0.06530150094368291,D
1697.0,0.07510571326287145,D
1698.0,0.0716390313836413,D
1699.0,0.053593729866228686,D
1700.0,0.05025538245511685,D
1701.0,0.05786220433076032,D
1702.0,0.0527103701172255,D
1703.0,0.04257603369718365,D
1704.0,0.046162027712592056,D
1705.0,0.050820633392951356,D
1706.0,0.0662300564278851,D
1707.0,0.048450774090762226,D
1708.0,0.03852240532914819,D
1709.0,0.045276694867622036,D
1710.0,0.057100360407371466,D
1711.0,0.059540437963734184,D
1712.0,0.08019994656487245,D
1713.0,0.060551318754340624,D
1714.0,0.06232211608616408,D
1715.0,0.07472366923471055,D
1716.0,0.06040522994227464,D
1717.0,0.05404501312037531,D
1718.0,0.04943149130900229,D
1719.0,0.10990243975642722,D
1720.0,0.04551494682063478,D
1721.0,0.08800569123434134,D
1722.0,0.07969119802364442,D
1723.0,0.07661263858372368,D
1724.0,0.11429702947452938,D
1725.0,0.09546645306137708,D
1726.0,0.07500680302565134,D
1727.0,0.07867393893304014,D
1728.0,0.06703383287520182,D
1729.0,0.10075095159482543,D
1730.0,0.07263139023897285,D
1731.0,0.05933480864378063,D
1732.0,0.0788469151986707,D
1733.0,0.08151080929791163,D
1734.0,0.06504530337259237,D
1735.0,0.05652591260214213,D
1736.0,0.06507495750783288,D
1737.0,0.06619469305462018,D
1738.0,0.08200008180526645,D
1739.0,0.06388691474773901,D
1740.0,0.07787694637402344,D
1741.0,0.07367669238277115,D
1742.0,0.06932729886218604,D
1743.0,0.07869695767235375,D
1744.0,0.11324957349341351,D
1745.0,0.08102321703848184,D
1746.0,0.07997750213583503,D
1747.0,0.10300429891109159,D
1748.0,0.07399703850408487,D
1749.0,0.07403571375331544,D
1750.0,0.07281189857221003,D
1751.0,0.10397496779073255,D
1752.0,0.09592863379254161,D
1753.0,0.09416934735907947,D
1754.0,0.08409491106007215,D
1755.0,0.08993524403526684,D
1756.0,0.09577710145193415,D
1757.0,0.08253107860196361,D
1758.0,0.0716099320435342,D
1759.0,0.0948343882925949,D
1760.0,0.09380371498053265,D
1761.0,0.079890266906034,D
1762.0,0.07559458190654704,D
1763.0,0.0895962387166558,D
1764.0,0.08526224140643753,D
1765.0,0.11826966135542132,D
1766.0,0.08168066602570749,D
1767.0,0.11057429037953656,D
1768.0,0.10340073948848856,D
1769.0,0.07218927306851085,D
1770.0,0.08688558136944817,D
1771.0,0.08317792052979534,D
1772.0,0.09282802975120108,D
1773.0,0.07330323371878866,D
1774.0,0.09093810476518682,D
1775.0,0.07970427984011569,D
1776.0,0.0939393862888789,D
1777.0,0.09301101071027387,D
1778.0,0.06775115816716533,D
1779.0,0.11267601598344071,D
1780.0,0.12231658004902214,D
1781.0,0.11513710632849783,D
1782.0,0.08000255128505326,D
1783.0,0.0761648266802231,D
1784.0,0.04696645523021414,D
1785.0,0.06833784931895066,D
1786.0,0.07404058612034403,D
1787.0,0.08228296381173315,D
1788.0,0.11719863585963008,D
1789.0,0.07932742144322494,D
1790.0,0.05633999896899879,D
1791.0,0.07381179929154263,D
1792.0,0.07484670358032182,D
1793.0,0.11297389541803077,D
1794.0,0.07675442218161319,D
1795.0,0.07972174403556397,D
1796.0,0.081983421649695,D
1797.0,0.14153815581372653,D
1798.0,0.11448835406135913,D
1799.0,0.07941230292030578,D
1800.0,0.08335215244362958,D
1801.0,0.10190493491598376,D
1802.0,0.07602263299919973,D
1803.0,0.08843661412012006,D
1804.0,0.11138340192447692,D
1805.0,0.10173137118901943,D
1806.0,0.09301312213214889,D
1807.0,0.08476403163695301,D
1808.0,0.08979587648048648,D
1809.0,0.10837353698151271,D
1810.0,0.07571385167216778,D
